id	scatter_idx	chrom	start	end	scatter_length
NC_048566.1	scat_0016	NC_048566.1	74147776	79090960	4943185
NC_048566.1	scat_0017	NC_048566.1	79090961	84034145	4943185
NC_048566.1	scat_0018	NC_048566.1	84034146	88977330	4943185
NC_048566.1	scat_0019	NC_048566.1	88977331	93920515	4943185
NC_048566.1	scat_0020	NC_048566.1	93920516	98863700	4943185
NC_048566.1	scat_0021	NC_048566.1	98863701	103806877	4943177
NC_048567.1	scat_0001	NC_048567.1	1	4739502	4739502
NC_048567.1	scat_0002	NC_048567.1	4739503	9479004	4739502
NC_048567.1	scat_0003	NC_048567.1	9479005	14218506	4739502
NC_048567.1	scat_0004	NC_048567.1	14218507	18958008	4739502
NC_048567.1	scat_0005	NC_048567.1	18958009	23697510	4739502
NC_048567.1	scat_0006	NC_048567.1	23697511	28437012	4739502
NC_048567.1	scat_0007	NC_048567.1	28437013	33176514	4739502
NC_048567.1	scat_0008	NC_048567.1	33176515	37916016	4739502
NC_048567.1	scat_0009	NC_048567.1	37916017	42655518	4739502
NC_048567.1	scat_0010	NC_048567.1	42655519	47395020	4739502
NC_048567.1	scat_0011	NC_048567.1	47395021	52134522	4739502
NC_048567.1	scat_0012	NC_048567.1	52134523	56874024	4739502
NC_048567.1	scat_0013	NC_048567.1	56874025	61613526	4739502
NC_048567.1	scat_0014	NC_048567.1	61613527	66353028	4739502
NC_048567.1	scat_0015	NC_048567.1	66353029	71092530	4739502
NC_048567.1	scat_0016	NC_048567.1	71092531	75832032	4739502
NC_048567.1	scat_0017	NC_048567.1	75832033	80571534	4739502
NC_048567.1	scat_0018	NC_048567.1	80571535	85311031	4739497
NC_048568.1	scat_0001	NC_048568.1	1	4684132	4684132
NC_048568.1	scat_0002	NC_048568.1	4684133	9368264	4684132
NC_048568.1	scat_0003	NC_048568.1	9368265	14052396	4684132
NC_048568.1	scat_0004	NC_048568.1	14052397	18736528	4684132
NC_048568.1	scat_0005	NC_048568.1	18736529	23420660	4684132
NC_048568.1	scat_0006	NC_048568.1	23420661	28104792	4684132
NC_048568.1	scat_0007	NC_048568.1	28104793	32788924	4684132
NC_048568.1	scat_0008	NC_048568.1	32788925	37473056	4684132
NC_048568.1	scat_0009	NC_048568.1	37473057	42157188	4684132
NC_048568.1	scat_0010	NC_048568.1	42157189	46841314	4684126
NC_048569.1	scat_0001	NC_048569.1	1	4799908	4799908
NC_048569.1	scat_0002	NC_048569.1	4799909	9599816	4799908
NC_048569.1	scat_0003	NC_048569.1	9599817	14399724	4799908
NC_048569.1	scat_0004	NC_048569.1	14399725	19199632	4799908
NC_048569.1	scat_0005	NC_048569.1	19199633	23999540	4799908
NC_048569.1	scat_0006	NC_048569.1	23999541	28799448	4799908
NC_048569.1	scat_0007	NC_048569.1	28799449	33599356	4799908
NC_048569.1	scat_0008	NC_048569.1	33599357	38399264	4799908
NC_048569.1	scat_0009	NC_048569.1	38399265	43199172	4799908
NC_048569.1	scat_0010	NC_048569.1	43199173	47999080	4799908
NC_048569.1	scat_0011	NC_048569.1	47999081	52798988	4799908
NC_048569.1	scat_0012	NC_048569.1	52798989	57598896	4799908
NC_048569.1	scat_0013	NC_048569.1	57598897	62398804	4799908
NC_048569.1	scat_0014	NC_048569.1	62398805	67198712	4799908
NC_048569.1	scat_0015	NC_048569.1	67198713	71998620	4799908
NC_048569.1	scat_0016	NC_048569.1	71998621	76798528	4799908
NC_048569.1	scat_0017	NC_048569.1	76798529	81598436	4799908
NC_048569.1	scat_0018	NC_048569.1	81598437	86398344	4799908
NC_048569.1	scat_0019	NC_048569.1	86398345	91198252	4799908
NC_048569.1	scat_0020	NC_048569.1	91198253	95998160	4799908
NC_048569.1	scat_0021	NC_048569.1	95998161	100798064	4799904
NC_048570.1	scat_0001	NC_048570.1	1	4814137	4814137
NC_048570.1	scat_0002	NC_048570.1	4814138	9628274	4814137
NC_048570.1	scat_0003	NC_048570.1	9628275	14442411	4814137
NC_048570.1	scat_0004	NC_048570.1	14442412	19256548	4814137
NC_048570.1	scat_0005	NC_048570.1	19256549	24070685	4814137
NC_048570.1	scat_0006	NC_048570.1	24070686	28884822	4814137
NC_048570.1	scat_0007	NC_048570.1	28884823	33698959	4814137
NC_048570.1	scat_0008	NC_048570.1	33698960	38513096	4814137
NC_048570.1	scat_0009	NC_048570.1	38513097	43327233	4814137
NC_048570.1	scat_0010	NC_048570.1	43327234	48141370	4814137
NC_048570.1	scat_0011	NC_048570.1	48141371	52955507	4814137
NC_048570.1	scat_0012	NC_048570.1	52955508	57769644	4814137
NC_048570.1	scat_0013	NC_048570.1	57769645	62583781	4814137
NC_048570.1	scat_0014	NC_048570.1	62583782	67397918	4814137
NC_048570.1	scat_0015	NC_048570.1	67397919	72212055	4814137
NC_048570.1	scat_0016	NC_048570.1	72212056	77026192	4814137
NC_048570.1	scat_0017	NC_048570.1	77026193	81840329	4814137
NC_048570.1	scat_0018	NC_048570.1	81840330	86654466	4814137
NC_048570.1	scat_0019	NC_048570.1	86654467	91468603	4814137
NC_048570.1	scat_0020	NC_048570.1	91468604	96282740	4814137
NC_048570.1	scat_0021	NC_048570.1	96282741	101096859	4814119
NC_048571.1	scat_0001	NC_048571.1	1	4785174	4785174
NC_048571.1	scat_0002	NC_048571.1	4785175	9570348	4785174
NC_048571.1	scat_0003	NC_048571.1	9570349	14355522	4785174
NC_048571.1	scat_0004	NC_048571.1	14355523	19140696	4785174
NC_048571.1	scat_0005	NC_048571.1	19140697	23925870	4785174
NC_048571.1	scat_0006	NC_048571.1	23925871	28711044	4785174
NC_048571.1	scat_0007	NC_048571.1	28711045	33496218	4785174
NC_048571.1	scat_0008	NC_048571.1	33496219	38281392	4785174
NC_048571.1	scat_0009	NC_048571.1	38281393	43066566	4785174
NC_048571.1	scat_0010	NC_048571.1	43066567	47851740	4785174
NC_048571.1	scat_0011	NC_048571.1	47851741	52636914	4785174
NC_048571.1	scat_0012	NC_048571.1	52636915	57422088	4785174
NC_048571.1	scat_0013	NC_048571.1	57422089	62207262	4785174
NC_048571.1	scat_0014	NC_048571.1	62207263	66992436	4785174
NC_048571.1	scat_0015	NC_048571.1	66992437	71777610	4785174
NC_048571.1	scat_0016	NC_048571.1	71777611	76562784	4785174
NC_048571.1	scat_0017	NC_048571.1	76562785	81347958	4785174
NC_048571.1	scat_0018	NC_048571.1	81347959	86133132	4785174
NC_048571.1	scat_0019	NC_048571.1	86133133	90918291	4785159
NC_048572.1	scat_0001	NC_048572.1	1	4822242	4822242
NC_048572.1	scat_0002	NC_048572.1	4822243	9644484	4822242
NC_048572.1	scat_0003	NC_048572.1	9644485	14466726	4822242
NC_048572.1	scat_0004	NC_048572.1	14466727	19288968	4822242
NC_048572.1	scat_0005	NC_048572.1	19288969	24111210	4822242
NC_048572.1	scat_0006	NC_048572.1	24111211	28933452	4822242
NC_048572.1	scat_0007	NC_048572.1	28933453	33755694	4822242
NC_048572.1	scat_0008	NC_048572.1	33755695	38577936	4822242
NC_048572.1	scat_0009	NC_048572.1	38577937	43400178	4822242
NC_048572.1	scat_0010	NC_048572.1	43400179	48222420	4822242
NC_048572.1	scat_0011	NC_048572.1	48222421	53044662	4822242
NC_048572.1	scat_0012	NC_048572.1	53044663	57866904	4822242
NC_048572.1	scat_0013	NC_048572.1	57866905	62689146	4822242
NC_048572.1	scat_0014	NC_048572.1	62689147	67511388	4822242
NC_048572.1	scat_0015	NC_048572.1	67511389	72333630	4822242
NC_048572.1	scat_0016	NC_048572.1	72333631	77155872	4822242
NC_048572.1	scat_0017	NC_048572.1	77155873	81978114	4822242
NC_048572.1	scat_0018	NC_048572.1	81978115	86800356	4822242
NC_048572.1	scat_0019	NC_048572.1	86800357	91622588	4822232
NC_048573.1	scat_0001	NC_048573.1	1	4965978	4965978
NC_048573.1	scat_0002	NC_048573.1	4965979	9931956	4965978
NC_048573.1	scat_0003	NC_048573.1	9931957	14897934	4965978
NC_048573.1	scat_0004	NC_048573.1	14897935	19863912	4965978
NC_048573.1	scat_0005	NC_048573.1	19863913	24829890	4965978
NC_048573.1	scat_0006	NC_048573.1	24829891	29795868	4965978
NC_048573.1	scat_0007	NC_048573.1	29795869	34761846	4965978
NC_048573.1	scat_0008	NC_048573.1	34761847	39727824	4965978
NC_048573.1	scat_0009	NC_048573.1	39727825	44693802	4965978
NC_048573.1	scat_0010	NC_048573.1	44693803	49659780	4965978
NC_048573.1	scat_0011	NC_048573.1	49659781	54625758	4965978
NC_048573.1	scat_0012	NC_048573.1	54625759	59591736	4965978
NC_048573.1	scat_0013	NC_048573.1	59591737	64557714	4965978
NC_048573.1	scat_0014	NC_048573.1	64557715	69523692	4965978
NC_048573.1	scat_0015	NC_048573.1	69523693	74489670	4965978
NC_048573.1	scat_0016	NC_048573.1	74489671	79455637	4965967
NC_048574.1	scat_0001	NC_048574.1	1	4878397	4878397
NC_048574.1	scat_0002	NC_048574.1	4878398	9756794	4878397
NC_048574.1	scat_0003	NC_048574.1	9756795	14635191	4878397
NC_048574.1	scat_0004	NC_048574.1	14635192	19513588	4878397
NC_048574.1	scat_0005	NC_048574.1	19513589	24391985	4878397
NC_048574.1	scat_0006	NC_048574.1	24391986	29270382	4878397
NC_048574.1	scat_0007	NC_048574.1	29270383	34148779	4878397
NC_048574.1	scat_0008	NC_048574.1	34148780	39027176	4878397
NC_048574.1	scat_0009	NC_048574.1	39027177	43905573	4878397
NC_048574.1	scat_0010	NC_048574.1	43905574	48783970	4878397
NC_048574.1	scat_0011	NC_048574.1	48783971	53662367	4878397
NC_048574.1	scat_0012	NC_048574.1	53662368	58540764	4878397
NC_048574.1	scat_0013	NC_048574.1	58540765	63419161	4878397
NC_048574.1	scat_0014	NC_048574.1	63419162	68297558	4878397
NC_048574.1	scat_0015	NC_048574.1	68297559	73175955	4878397
NC_048574.1	scat_0016	NC_048574.1	73175956	78054352	4878397
NC_048574.1	scat_0017	NC_048574.1	78054353	82932749	4878397
NC_048574.1	scat_0018	NC_048574.1	82932750	87811138	4878389
NC_048575.1	scat_0001	NC_048575.1	1	4793384	4793384
NC_048575.1	scat_0002	NC_048575.1	4793385	9586768	4793384
NC_048575.1	scat_0003	NC_048575.1	9586769	14380152	4793384
NC_048575.1	scat_0004	NC_048575.1	14380153	19173536	4793384
NC_048575.1	scat_0005	NC_048575.1	19173537	23966920	4793384
NC_048575.1	scat_0006	NC_048575.1	23966921	28760304	4793384
NC_048575.1	scat_0007	NC_048575.1	28760305	33553688	4793384
NC_048575.1	scat_0008	NC_048575.1	33553689	38347072	4793384
NC_048575.1	scat_0009	NC_048575.1	38347073	43140456	4793384
NC_048575.1	scat_0010	NC_048575.1	43140457	47933840	4793384
NC_048575.1	scat_0011	NC_048575.1	47933841	52727224	4793384
NC_048575.1	scat_0012	NC_048575.1	52727225	57520608	4793384
NC_048575.1	scat_0013	NC_048575.1	57520609	62313992	4793384
NC_048575.1	scat_0014	NC_048575.1	62313993	67107376	4793384
NC_048575.1	scat_0015	NC_048575.1	67107377	71900760	4793384
NC_048575.1	scat_0016	NC_048575.1	71900761	76694144	4793384
NC_048575.1	scat_0017	NC_048575.1	76694145	81487528	4793384
NC_048575.1	scat_0018	NC_048575.1	81487529	86280908	4793380
NC_048576.1	scat_0001	NC_048576.1	1	4897775	4897775
NC_048576.1	scat_0002	NC_048576.1	4897776	9795550	4897775
NC_048576.1	scat_0003	NC_048576.1	9795551	14693325	4897775
NC_048576.1	scat_0004	NC_048576.1	14693326	19591100	4897775
NC_048576.1	scat_0005	NC_048576.1	19591101	24488875	4897775
NC_048576.1	scat_0006	NC_048576.1	24488876	29386650	4897775
NC_048576.1	scat_0007	NC_048576.1	29386651	34284425	4897775
NC_048576.1	scat_0008	NC_048576.1	34284426	39182200	4897775
NC_048576.1	scat_0009	NC_048576.1	39182201	44079975	4897775
NC_048576.1	scat_0010	NC_048576.1	44079976	48977750	4897775
NC_048576.1	scat_0011	NC_048576.1	48977751	53875525	4897775
NC_048576.1	scat_0012	NC_048576.1	53875526	58773300	4897775
NC_048576.1	scat_0013	NC_048576.1	58773301	63671075	4897775
NC_048576.1	scat_0014	NC_048576.1	63671076	68568850	4897775
NC_048576.1	scat_0015	NC_048576.1	68568851	73466625	4897775
NC_048576.1	scat_0016	NC_048576.1	73466626	78364400	4897775
NC_048576.1	scat_0017	NC_048576.1	78364401	83262175	4897775
NC_048576.1	scat_0018	NC_048576.1	83262176	88159950	4897775
NC_048576.1	scat_0019	NC_048576.1	88159951	93057725	4897775
NC_048576.1	scat_0020	NC_048576.1	93057726	97955500	4897775
NC_048576.1	scat_0021	NC_048576.1	97955501	102853256	4897756
NC_048577.1	scat_0001	NC_048577.1	1	4888803	4888803
NC_048577.1	scat_0002	NC_048577.1	4888804	9777606	4888803
NC_048577.1	scat_0003	NC_048577.1	9777607	14666409	4888803
NC_048577.1	scat_0004	NC_048577.1	14666410	19555212	4888803
NC_048577.1	scat_0005	NC_048577.1	19555213	24444015	4888803
NC_048577.1	scat_0006	NC_048577.1	24444016	29332818	4888803
NC_048577.1	scat_0007	NC_048577.1	29332819	34221621	4888803
NC_048577.1	scat_0008	NC_048577.1	34221622	39110424	4888803
NC_048577.1	scat_0009	NC_048577.1	39110425	43999227	4888803
NC_048577.1	scat_0010	NC_048577.1	43999228	48888030	4888803
NC_048577.1	scat_0011	NC_048577.1	48888031	53776833	4888803
NC_048577.1	scat_0012	NC_048577.1	53776834	58665636	4888803
NC_048577.1	scat_0013	NC_048577.1	58665637	63554439	4888803
NC_048577.1	scat_0014	NC_048577.1	63554440	68443242	4888803
NC_048577.1	scat_0015	NC_048577.1	68443243	73332040	4888798
NC_048578.1	scat_0001	NC_048578.1	1	4812232	4812232
NC_048578.1	scat_0002	NC_048578.1	4812233	9624464	4812232
NC_048578.1	scat_0003	NC_048578.1	9624465	14436696	4812232
NC_048578.1	scat_0004	NC_048578.1	14436697	19248928	4812232
NC_048578.1	scat_0005	NC_048578.1	19248929	24061160	4812232
NC_048578.1	scat_0006	NC_048578.1	24061161	28873392	4812232
NC_048578.1	scat_0007	NC_048578.1	28873393	33685624	4812232
NC_048578.1	scat_0008	NC_048578.1	33685625	38497856	4812232
NC_048578.1	scat_0009	NC_048578.1	38497857	43310081	4812225
NC_048579.1	scat_0001	NC_048579.1	1	4798207	4798207
NC_048579.1	scat_0002	NC_048579.1	4798208	9596414	4798207
NC_048579.1	scat_0003	NC_048579.1	9596415	14394621	4798207
NC_048579.1	scat_0004	NC_048579.1	14394622	19192828	4798207
NC_048579.1	scat_0005	NC_048579.1	19192829	23991035	4798207
NC_048579.1	scat_0006	NC_048579.1	23991036	28789242	4798207
NC_048579.1	scat_0007	NC_048579.1	28789243	33587449	4798207
NC_048579.1	scat_0008	NC_048579.1	33587450	38385656	4798207
NC_048579.1	scat_0009	NC_048579.1	38385657	43183863	4798207
NC_048579.1	scat_0010	NC_048579.1	43183864	47982070	4798207
NC_048579.1	scat_0011	NC_048579.1	47982071	52780277	4798207
NC_048579.1	scat_0012	NC_048579.1	52780278	57578484	4798207
NC_048579.1	scat_0013	NC_048579.1	57578485	62376691	4798207
NC_048579.1	scat_0014	NC_048579.1	62376692	67174898	4798207
NC_048579.1	scat_0015	NC_048579.1	67174899	71973105	4798207
NC_048579.1	scat_0016	NC_048579.1	71973106	76771312	4798207
NC_048579.1	scat_0017	NC_048579.1	76771313	81569517	4798205
NC_048580.1	scat_0001	NC_048580.1	1	4908847	4908847
NC_048580.1	scat_0002	NC_048580.1	4908848	9817694	4908847
NC_048580.1	scat_0003	NC_048580.1	9817695	14726541	4908847
NC_048580.1	scat_0004	NC_048580.1	14726542	19635388	4908847
NC_048580.1	scat_0005	NC_048580.1	19635389	24544235	4908847
NC_048580.1	scat_0006	NC_048580.1	24544236	29453082	4908847
NC_048580.1	scat_0007	NC_048580.1	29453083	34361929	4908847
NC_048580.1	scat_0008	NC_048580.1	34361930	39270776	4908847
NC_048580.1	scat_0009	NC_048580.1	39270777	44179623	4908847
NC_048580.1	scat_0010	NC_048580.1	44179624	49088470	4908847
NC_048580.1	scat_0011	NC_048580.1	49088471	53997317	4908847
NC_048580.1	scat_0012	NC_048580.1	53997318	58906164	4908847
NC_048580.1	scat_0013	NC_048580.1	58906165	63815011	4908847
NC_048580.1	scat_0014	NC_048580.1	63815012	68723858	4908847
NC_048580.1	scat_0015	NC_048580.1	68723859	73632705	4908847
NC_048580.1	scat_0016	NC_048580.1	73632706	78541548	4908843
NC_048581.1	scat_0001	NC_048581.1	1	4760622	4760622
NC_048581.1	scat_0002	NC_048581.1	4760623	9521244	4760622
NC_048581.1	scat_0003	NC_048581.1	9521245	14281866	4760622
NC_048581.1	scat_0004	NC_048581.1	14281867	19042488	4760622
NC_048581.1	scat_0005	NC_048581.1	19042489	23803110	4760622
NC_048581.1	scat_0006	NC_048581.1	23803111	28563732	4760622
NC_048581.1	scat_0007	NC_048581.1	28563733	33324354	4760622
NC_048581.1	scat_0008	NC_048581.1	33324355	38084976	4760622
NC_048581.1	scat_0009	NC_048581.1	38084977	42845598	4760622
NC_048581.1	scat_0010	NC_048581.1	42845599	47606220	4760622
NC_048581.1	scat_0011	NC_048581.1	47606221	52366842	4760622
NC_048581.1	scat_0012	NC_048581.1	52366843	57127464	4760622
NC_048581.1	scat_0013	NC_048581.1	57127465	61888086	4760622
NC_048581.1	scat_0014	NC_048581.1	61888087	66648708	4760622
NC_048581.1	scat_0015	NC_048581.1	66648709	71409330	4760622
NC_048581.1	scat_0016	NC_048581.1	71409331	76169952	4760622
NC_048581.1	scat_0017	NC_048581.1	76169953	80930574	4760622
NC_048581.1	scat_0018	NC_048581.1	80930575	85691196	4760622
NC_048581.1	scat_0019	NC_048581.1	85691197	90451818	4760622
NC_048581.1	scat_0020	NC_048581.1	90451819	95212422	4760604
NC_048582.1	scat_0001	NC_048582.1	1	4977184	4977184
NC_048582.1	scat_0002	NC_048582.1	4977185	9954368	4977184
NC_048582.1	scat_0003	NC_048582.1	9954369	14931552	4977184
NC_048582.1	scat_0004	NC_048582.1	14931553	19908736	4977184
NC_048582.1	scat_0005	NC_048582.1	19908737	24885920	4977184
NC_048582.1	scat_0006	NC_048582.1	24885921	29863104	4977184
NC_048582.1	scat_0007	NC_048582.1	29863105	34840288	4977184
NC_048582.1	scat_0008	NC_048582.1	34840289	39817472	4977184
NC_048582.1	scat_0009	NC_048582.1	39817473	44794656	4977184
NC_048582.1	scat_0010	NC_048582.1	44794657	49771840	4977184
NC_048582.1	scat_0011	NC_048582.1	49771841	54749024	4977184
NC_048582.1	scat_0012	NC_048582.1	54749025	59726208	4977184
NC_048582.1	scat_0013	NC_048582.1	59726209	64703392	4977184
NC_048582.1	scat_0014	NC_048582.1	64703393	69680576	4977184
NC_048582.1	scat_0015	NC_048582.1	69680577	74657750	4977174
NC_048583.1	scat_0001	NC_048583.1	1	4802662	4802662
NC_048583.1	scat_0002	NC_048583.1	4802663	9605324	4802662
NC_048583.1	scat_0003	NC_048583.1	9605325	14407986	4802662
NC_048583.1	scat_0004	NC_048583.1	14407987	19210648	4802662
NC_048583.1	scat_0005	NC_048583.1	19210649	24013310	4802662
NC_048583.1	scat_0006	NC_048583.1	24013311	28815972	4802662
NC_048583.1	scat_0007	NC_048583.1	28815973	33618634	4802662
NC_048583.1	scat_0008	NC_048583.1	33618635	38421296	4802662
NC_048583.1	scat_0009	NC_048583.1	38421297	43223958	4802662
NC_048583.1	scat_0010	NC_048583.1	43223959	48026620	4802662
NC_048583.1	scat_0011	NC_048583.1	48026621	52829282	4802662
NC_048583.1	scat_0012	NC_048583.1	52829283	57631944	4802662
NC_048583.1	scat_0013	NC_048583.1	57631945	62434606	4802662
NC_048583.1	scat_0014	NC_048583.1	62434607	67237266	4802660
NC_048584.1	scat_0001	NC_048584.1	1	4661687	4661687
NC_048584.1	scat_0002	NC_048584.1	4661688	9323374	4661687
NC_048584.1	scat_0003	NC_048584.1	9323375	13985061	4661687
NC_048584.1	scat_0004	NC_048584.1	13985062	18646748	4661687
NC_048584.1	scat_0005	NC_048584.1	18646749	23308435	4661687
NC_048584.1	scat_0006	NC_048584.1	23308436	27970122	4661687
NC_048584.1	scat_0007	NC_048584.1	27970123	32631809	4661687
NC_048584.1	scat_0008	NC_048584.1	32631810	37293496	4661687
NC_048584.1	scat_0009	NC_048584.1	37293497	41955183	4661687
NC_048584.1	scat_0010	NC_048584.1	41955184	46616863	4661680
NC_048585.1	scat_0001	NC_048585.1	1	4995074	4995074
NC_048585.1	scat_0002	NC_048585.1	4995075	9990148	4995074
NC_048585.1	scat_0003	NC_048585.1	9990149	14985222	4995074
NC_048585.1	scat_0004	NC_048585.1	14985223	19980296	4995074
NC_048585.1	scat_0005	NC_048585.1	19980297	24975370	4995074
NC_048585.1	scat_0006	NC_048585.1	24975371	29970444	4995074
NC_048585.1	scat_0007	NC_048585.1	29970445	34965518	4995074
NC_048585.1	scat_0008	NC_048585.1	34965519	39960592	4995074
NC_048585.1	scat_0009	NC_048585.1	39960593	44955666	4995074
NC_048585.1	scat_0010	NC_048585.1	44955667	49950740	4995074
NC_048585.1	scat_0011	NC_048585.1	49950741	54945814	4995074
NC_048585.1	scat_0012	NC_048585.1	54945815	59940888	4995074
NC_048585.1	scat_0013	NC_048585.1	59940889	64935962	4995074
NC_048586.1	scat_0001	NC_048586.1	1	4770392	4770392
NC_048586.1	scat_0002	NC_048586.1	4770393	9540784	4770392
NC_048586.1	scat_0003	NC_048586.1	9540785	14311176	4770392
NC_048586.1	scat_0004	NC_048586.1	14311177	19081568	4770392
NC_048586.1	scat_0005	NC_048586.1	19081569	23851960	4770392
NC_048586.1	scat_0006	NC_048586.1	23851961	28622352	4770392
NC_048586.1	scat_0007	NC_048586.1	28622353	33392744	4770392
NC_048586.1	scat_0008	NC_048586.1	33392745	38163136	4770392
NC_048586.1	scat_0009	NC_048586.1	38163137	42933528	4770392
NC_048586.1	scat_0010	NC_048586.1	42933529	47703920	4770392
NC_048586.1	scat_0011	NC_048586.1	47703921	52474311	4770391
NC_048587.1	scat_0001	NC_048587.1	1	4836953	4836953
NC_048587.1	scat_0002	NC_048587.1	4836954	9673906	4836953
NC_048587.1	scat_0003	NC_048587.1	9673907	14510859	4836953
NC_048587.1	scat_0004	NC_048587.1	14510860	19347812	4836953
NC_048587.1	scat_0005	NC_048587.1	19347813	24184765	4836953
NC_048587.1	scat_0006	NC_048587.1	24184766	29021718	4836953
NC_048587.1	scat_0007	NC_048587.1	29021719	33858671	4836953
NC_048587.1	scat_0008	NC_048587.1	33858672	38695624	4836953
NC_048587.1	scat_0009	NC_048587.1	38695625	43532577	4836953
NC_048587.1	scat_0010	NC_048587.1	43532578	48369530	4836953
NC_048587.1	scat_0011	NC_048587.1	48369531	53206483	4836953
NC_048587.1	scat_0012	NC_048587.1	53206484	58043436	4836953
NC_048587.1	scat_0013	NC_048587.1	58043437	62880378	4836942
NC_048588.1	scat_0001	NC_048588.1	1	4593081	4593081
NC_048588.1	scat_0002	NC_048588.1	4593082	9186162	4593081
NC_048588.1	scat_0003	NC_048588.1	9186163	13779243	4593081
NC_048588.1	scat_0004	NC_048588.1	13779244	18372324	4593081
NC_048588.1	scat_0005	NC_048588.1	18372325	22965405	4593081
NC_048588.1	scat_0006	NC_048588.1	22965406	27558486	4593081
NC_048588.1	scat_0007	NC_048588.1	27558487	32151567	4593081
NC_048588.1	scat_0008	NC_048588.1	32151568	36744648	4593081
NC_048588.1	scat_0009	NC_048588.1	36744649	41337729	4593081
NC_048588.1	scat_0010	NC_048588.1	41337730	45930806	4593077
NC_048589.1	scat_0001	NC_048589.1	1	4754271	4754271
NC_048589.1	scat_0002	NC_048589.1	4754272	9508542	4754271
NC_048589.1	scat_0003	NC_048589.1	9508543	14262813	4754271
NC_048589.1	scat_0004	NC_048589.1	14262814	19017084	4754271
NC_048589.1	scat_0005	NC_048589.1	19017085	23771355	4754271
NC_048589.1	scat_0006	NC_048589.1	23771356	28525626	4754271
NC_048589.1	scat_0007	NC_048589.1	28525627	33279897	4754271
NC_048589.1	scat_0008	NC_048589.1	33279898	38034168	4754271
NC_048589.1	scat_0009	NC_048589.1	38034169	42788439	4754271
NC_048589.1	scat_0010	NC_048589.1	42788440	47542702	4754263
NC_048590.1	scat_0001	NC_048590.1	1	4646687	4646687
NC_048590.1	scat_0002	NC_048590.1	4646688	9293374	4646687
NC_048590.1	scat_0003	NC_048590.1	9293375	13940061	4646687
NC_048590.1	scat_0004	NC_048590.1	13940062	18586748	4646687
NC_048590.1	scat_0005	NC_048590.1	18586749	23233435	4646687
NC_048590.1	scat_0006	NC_048590.1	23233436	27880122	4646687
NC_048590.1	scat_0007	NC_048590.1	27880123	32526809	4646687
NC_048590.1	scat_0008	NC_048590.1	32526810	37173496	4646687
NC_048590.1	scat_0009	NC_048590.1	37173497	41820183	4646687
NC_048590.1	scat_0010	NC_048590.1	41820184	46466870	4646687
NC_048590.1	scat_0011	NC_048590.1	46466871	51113553	4646683
NC_048591.1	scat_0001	NC_048591.1	1	4686931	4686931
NC_048591.1	scat_0002	NC_048591.1	4686932	9373862	4686931
NC_048591.1	scat_0003	NC_048591.1	9373863	14060793	4686931
NC_048591.1	scat_0004	NC_048591.1	14060794	18747724	4686931
NC_048591.1	scat_0005	NC_048591.1	18747725	23434655	4686931
NC_048591.1	scat_0006	NC_048591.1	23434656	28121586	4686931
