id	chrom	len	cumul
scaff_group002	NW_023493776.1	165328	65264863
scaff_group002	NW_023493777.1	161545	65426408
scaff_group002	NW_023493778.1	159840	65586248
scaff_group002	NW_023493779.1	158634	65744882
scaff_group002	NW_023493780.1	157558	65902440
scaff_group002	NW_023493781.1	155695	66058135
scaff_group002	NW_023493782.1	155961	66214096
scaff_group002	NW_023493783.1	155035	66369131
scaff_group002	NW_023493784.1	154619	66523750
scaff_group002	NW_023493785.1	152934	66676684
scaff_group002	NW_023493786.1	152535	66829219
scaff_group002	NW_023493787.1	152107	66981326
scaff_group002	NW_023493788.1	150573	67131899
scaff_group002	NW_023493789.1	150526	67282425
scaff_group002	NW_023493790.1	150051	67432476
scaff_group002	NW_023493791.1	149366	67581842
scaff_group002	NW_023493792.1	149048	67730890
scaff_group002	NW_023493793.1	147973	67878863
scaff_group002	NW_023493794.1	147786	68026649
scaff_group002	NW_023493795.1	146588	68173237
scaff_group002	NW_023493796.1	145500	68318737
scaff_group002	NW_023493797.1	145298	68464035
scaff_group002	NW_023493798.1	144079	68608114
scaff_group002	NW_023493799.1	143538	68751652
scaff_group002	NW_023493800.1	141204	68892856
scaff_group002	NW_023493801.1	141673	69034529
scaff_group002	NW_023493802.1	140667	69175196
scaff_group002	NW_023493803.1	140555	69315751
scaff_group002	NW_023493804.1	140274	69456025
scaff_group002	NW_023493805.1	138087	69594112
scaff_group002	NW_023493806.1	137443	69731555
scaff_group002	NW_023493807.1	137370	69868925
scaff_group002	NW_023493808.1	137346	70006271
scaff_group002	NW_023493809.1	136552	70142823
scaff_group002	NW_023493810.1	135704	70278527
scaff_group002	NW_023493811.1	135021	70413548
scaff_group002	NW_023493812.1	134875	70548423
scaff_group002	NW_023493813.1	134456	70682879
scaff_group002	NW_023493814.1	132685	70815564
scaff_group002	NW_023493815.1	132185	70947749
scaff_group002	NW_023493816.1	130945	71078694
scaff_group002	NW_023493817.1	130661	71209355
scaff_group002	NW_023493818.1	130112	71339467
scaff_group002	NW_023493819.1	128929	71468396
scaff_group002	NW_023493820.1	128363	71596759
scaff_group002	NW_023493821.1	128338	71725097
scaff_group002	NW_023493822.1	127320	71852417
scaff_group002	NW_023493823.1	126757	71979174
scaff_group002	NW_023493824.1	125912	72105086
scaff_group002	NW_023493825.1	125538	72230624
scaff_group002	NW_023493826.1	124963	72355587
scaff_group002	NW_023493827.1	125365	72480952
scaff_group002	NW_023493828.1	124558	72605510
scaff_group002	NW_023493829.1	123896	72729406
scaff_group002	NW_023493830.1	122820	72852226
scaff_group002	NW_023493831.1	122711	72974937
scaff_group002	NW_023493832.1	122212	73097149
scaff_group002	NW_023493833.1	121265	73218414
scaff_group002	NW_023493834.1	121989	73340403
scaff_group002	NW_023493835.1	120378	73460781
scaff_group002	NW_023493836.1	120338	73581119
scaff_group002	NW_023493837.1	119813	73700932
scaff_group002	NW_023493838.1	118620	73819552
scaff_group002	NW_023493839.1	116754	73936306
scaff_group002	NW_023493840.1	116169	74052475
scaff_group002	NW_023493841.1	114294	74166769
scaff_group002	NW_023493842.1	113718	74280487
scaff_group002	NW_023493843.1	113066	74393553
scaff_group002	NW_023493844.1	112470	74506023
scaff_group002	NW_023493845.1	111993	74618016
scaff_group002	NW_023493846.1	111414	74729430
scaff_group002	NW_023493847.1	110863	74840293
scaff_group002	NW_023493848.1	110497	74950790
scaff_group002	NW_023493849.1	110234	75061024
scaff_group002	NW_023493850.1	108808	75169832
scaff_group002	NW_023493851.1	107961	75277793
scaff_group002	NW_023493852.1	107027	75384820
scaff_group002	NW_023493853.1	106850	75491670
scaff_group002	NW_023493854.1	106545	75598215
scaff_group002	NW_023493855.1	106154	75704369
scaff_group002	NW_023493856.1	106087	75810456
scaff_group002	NW_023493857.1	105939	75916395
scaff_group002	NW_023493858.1	105721	76022116
scaff_group002	NW_023493859.1	105708	76127824
scaff_group002	NW_023493860.1	105655	76233479
scaff_group002	NW_023493861.1	105138	76338617
scaff_group002	NW_023493862.1	105121	76443738
scaff_group002	NW_023493863.1	104963	76548701
scaff_group002	NW_023493864.1	104529	76653230
scaff_group002	NW_023493865.1	104339	76757569
scaff_group002	NW_023493866.1	103854	76861423
scaff_group002	NW_023493867.1	103772	76965195
scaff_group002	NW_023493868.1	103545	77068740
scaff_group002	NW_023493869.1	103386	77172126
scaff_group002	NW_023493870.1	102736	77274862
scaff_group002	NW_023493871.1	102725	77377587
scaff_group002	NW_023493872.1	102239	77479826
scaff_group002	NW_023493873.1	102070	77581896
scaff_group002	NW_023493874.1	101719	77683615
scaff_group002	NW_023493875.1	101587	77785202
scaff_group002	NW_023493876.1	101565	77886767
scaff_group002	NW_023493877.1	101361	77988128
scaff_group002	NW_023493878.1	101307	78089435
scaff_group002	NW_023493879.1	101196	78190631
scaff_group002	NW_023493880.1	99994	78290625
scaff_group002	NW_023493881.1	99895	78390520
scaff_group002	NW_023493882.1	99302	78489822
scaff_group002	NW_023493883.1	98706	78588528
scaff_group002	NW_023493884.1	98619	78687147
scaff_group002	NW_023493885.1	98589	78785736
scaff_group002	NW_023493886.1	98009	78883745
scaff_group002	NW_023493887.1	97985	78981730
scaff_group002	NW_023493888.1	97939	79079669
scaff_group002	NW_023493889.1	97813	79177482
scaff_group002	NW_023493890.1	97504	79274986
scaff_group002	NW_023493891.1	97409	79372395
scaff_group002	NW_023493892.1	97014	79469409
scaff_group002	NW_023493893.1	96921	79566330
scaff_group002	NW_023493894.1	96912	79663242
scaff_group002	NW_023493895.1	96863	79760105
scaff_group002	NW_023493896.1	96615	79856720
scaff_group002	NW_023493897.1	96561	79953281
scaff_group002	NW_023493898.1	96286	80049567
scaff_group002	NW_023493899.1	96221	80145788
scaff_group002	NW_023493900.1	96219	80242007
scaff_group002	NW_023493901.1	94179	80336186
scaff_group002	NW_023493902.1	93948	80430134
scaff_group002	NW_023493903.1	93578	80523712
scaff_group002	NW_023493904.1	93501	80617213
scaff_group002	NW_023493905.1	93136	80710349
scaff_group002	NW_023493906.1	93106	80803455
scaff_group002	NW_023493907.1	93020	80896475
scaff_group002	NW_023493908.1	92965	80989440
scaff_group002	NW_023493909.1	92950	81082390
scaff_group002	NW_023493910.1	92854	81175244
scaff_group002	NW_023493911.1	91693	81266937
scaff_group002	NW_023493912.1	91061	81357998
scaff_group002	NW_023493913.1	90971	81448969
scaff_group002	NW_023493914.1	90766	81539735
scaff_group002	NW_023493915.1	90601	81630336
scaff_group002	NW_023493916.1	90580	81720916
scaff_group002	NW_023493917.1	90322	81811238
scaff_group002	NW_023493918.1	90136	81901374
scaff_group002	NW_023493919.1	89681	81991055
scaff_group002	NW_023493920.1	89578	82080633
scaff_group002	NW_023493921.1	89292	82169925
scaff_group002	NW_023493922.1	88827	82258752
scaff_group002	NW_023493923.1	88652	82347404
scaff_group002	NW_023493924.1	88551	82435955
scaff_group002	NW_023493925.1	88282	82524237
scaff_group002	NW_023493926.1	87993	82612230
scaff_group002	NW_023493927.1	87896	82700126
scaff_group002	NW_023493928.1	87812	82787938
scaff_group002	NW_023493929.1	87406	82875344
scaff_group002	NW_023493930.1	86938	82962282
scaff_group002	NW_023493931.1	86935	83049217
scaff_group002	NW_023493932.1	86852	83136069
scaff_group002	NW_023493933.1	86814	83222883
scaff_group002	NW_023493934.1	86683	83309566
scaff_group002	NW_023493935.1	86679	83396245
scaff_group002	NW_023493936.1	86231	83482476
scaff_group002	NW_023493937.1	86054	83568530
scaff_group002	NW_023493938.1	85853	83654383
scaff_group002	NW_023493939.1	85845	83740228
scaff_group002	NW_023493940.1	85532	83825760
scaff_group002	NW_023493941.1	85431	83911191
scaff_group002	NW_023493942.1	85258	83996449
scaff_group002	NW_023493943.1	85183	84081632
scaff_group002	NW_023493944.1	84788	84166420
scaff_group002	NW_023493945.1	84774	84251194
scaff_group002	NW_023493946.1	84036	84335230
scaff_group002	NW_023493947.1	83936	84419166
scaff_group002	NW_023493948.1	83591	84502757
scaff_group002	NW_023493949.1	83095	84585852
scaff_group002	NW_023493950.1	83072	84668924
scaff_group002	NW_023493951.1	83068	84751992
scaff_group002	NW_023493952.1	82797	84834789
scaff_group002	NW_023493953.1	82683	84917472
scaff_group002	NW_023493954.1	82615	85000087
scaff_group002	NW_023493955.1	82267	85082354
scaff_group002	NW_023493956.1	82240	85164594
scaff_group002	NW_023493957.1	82227	85246821
scaff_group002	NW_023493958.1	82160	85328981
scaff_group002	NW_023493959.1	82151	85411132
scaff_group002	NW_023493960.1	82004	85493136
scaff_group002	NW_023493961.1	81965	85575101
scaff_group002	NW_023493962.1	81827	85656928
scaff_group002	NW_023493963.1	81361	85738289
scaff_group002	NW_023493964.1	81355	85819644
scaff_group002	NW_023493965.1	81066	85900710
scaff_group002	NW_023493966.1	81046	85981756
scaff_group002	NW_023493967.1	80988	86062744
scaff_group002	NW_023493968.1	80944	86143688
scaff_group002	NW_023493969.1	80763	86224451
scaff_group002	NW_023493970.1	80662	86305113
scaff_group002	NW_023493971.1	80585	86385698
scaff_group002	NW_023493972.1	80472	86466170
scaff_group002	NW_023493973.1	80423	86546593
scaff_group002	NW_023493974.1	79825	86626418
scaff_group002	NW_023493975.1	79806	86706224
scaff_group002	NW_023493976.1	79449	86785673
scaff_group002	NW_023493977.1	79161	86864834
scaff_group002	NW_023493978.1	79123	86943957
scaff_group002	NW_023493979.1	78961	87022918
scaff_group002	NW_023493980.1	78334	87101252
scaff_group002	NW_023493981.1	78253	87179505
scaff_group002	NW_023493982.1	78124	87257629
scaff_group002	NW_023493983.1	77982	87335611
scaff_group002	NW_023493984.1	77952	87413563
scaff_group002	NW_023493985.1	77923	87491486
scaff_group002	NW_023493986.1	77780	87569266
scaff_group002	NW_023493987.1	77633	87646899
scaff_group002	NW_023493988.1	77597	87724496
scaff_group002	NW_023493989.1	77519	87802015
scaff_group002	NW_023493990.1	77482	87879497
scaff_group002	NW_023493991.1	77457	87956954
scaff_group002	NW_023493992.1	77283	88034237
scaff_group002	NW_023493993.1	77258	88111495
scaff_group002	NW_023493994.1	77048	88188543
scaff_group002	NW_023493995.1	76974	88265517
scaff_group002	NW_023493996.1	76929	88342446
scaff_group002	NW_023493997.1	76318	88418764
scaff_group002	NW_023493998.1	76194	88494958
scaff_group002	NW_023493999.1	75985	88570943
scaff_group002	NW_023494000.1	75768	88646711
scaff_group002	NW_023494001.1	75678	88722389
scaff_group002	NW_023494002.1	75599	88797988
scaff_group002	NW_023494003.1	74810	88872798
scaff_group002	NW_023494004.1	74716	88947514
scaff_group002	NW_023494005.1	74634	89022148
scaff_group002	NW_023494006.1	74205	89096353
scaff_group002	NW_023494007.1	73858	89170211
scaff_group002	NW_023494008.1	73724	89243935
scaff_group002	NW_023494009.1	73454	89317389
scaff_group002	NW_023494010.1	73431	89390820
scaff_group002	NW_023494011.1	73398	89464218
scaff_group002	NW_023494012.1	73249	89537467
scaff_group002	NW_023494013.1	72945	89610412
scaff_group002	NW_023494014.1	72939	89683351
scaff_group002	NW_023494015.1	72749	89756100
scaff_group002	NW_023494016.1	72707	89828807
scaff_group002	NW_023494017.1	72700	89901507
scaff_group002	NW_023494018.1	72622	89974129
scaff_group002	NW_023494019.1	72602	90046731
scaff_group002	NW_023494020.1	72436	90119167
scaff_group002	NW_023494021.1	72118	90191285
scaff_group002	NW_023494022.1	72084	90263369
scaff_group002	NW_023494023.1	72069	90335438
scaff_group002	NW_023494024.1	71682	90407120
scaff_group002	NW_023494025.1	71406	90478526
scaff_group002	NW_023494026.1	71354	90549880
scaff_group002	NW_023494027.1	71329	90621209
scaff_group002	NW_023494028.1	71243	90692452
scaff_group002	NW_023494029.1	70886	90763338
scaff_group002	NW_023494030.1	70742	90834080
scaff_group002	NW_023494031.1	70700	90904780
scaff_group002	NW_023494032.1	70698	90975478
scaff_group002	NW_023494033.1	70674	91046152
scaff_group002	NW_023494034.1	70502	91116654
scaff_group002	NW_023494035.1	70452	91187106
scaff_group002	NW_023494036.1	70354	91257460
scaff_group002	NW_023494037.1	70208	91327668
scaff_group002	NW_023494038.1	70155	91397823
scaff_group002	NW_023494039.1	70014	91467837
scaff_group002	NW_023494040.1	69911	91537748
scaff_group002	NW_023494041.1	69189	91606937
scaff_group002	NW_023494042.1	69186	91676123
scaff_group002	NW_023494043.1	69130	91745253
scaff_group002	NW_023494044.1	68822	91814075
scaff_group002	NW_023494045.1	68655	91882730
scaff_group002	NW_023494046.1	68009	91950739
scaff_group002	NW_023494047.1	67635	92018374
scaff_group002	NW_023494048.1	67541	92085915
scaff_group002	NW_023494049.1	67474	92153389
scaff_group002	NW_023494050.1	67452	92220841
scaff_group002	NW_023494051.1	67436	92288277
scaff_group002	NW_023494052.1	67423	92355700
scaff_group002	NW_023494053.1	67416	92423116
scaff_group002	NW_023494054.1	67399	92490515
scaff_group002	NW_023494055.1	67228	92557743
scaff_group002	NW_023494056.1	67178	92624921
scaff_group002	NW_023494057.1	67166	92692087
scaff_group002	NW_023494058.1	67143	92759230
scaff_group002	NW_023494059.1	67071	92826301
scaff_group002	NW_023494060.1	67041	92893342
scaff_group002	NW_023494061.1	66911	92960253
scaff_group002	NW_023494062.1	66790	93027043
scaff_group002	NW_023494063.1	66774	93093817
scaff_group002	NW_023494064.1	66683	93160500
scaff_group002	NW_023494065.1	66629	93227129
scaff_group002	NW_023494066.1	66496	93293625
scaff_group002	NW_023494067.1	66311	93359936
scaff_group002	NW_023494068.1	66265	93426201
scaff_group002	NW_023494069.1	66173	93492374
scaff_group002	NW_023494070.1	66101	93558475
scaff_group002	NW_023494071.1	66088	93624563
scaff_group002	NW_023494072.1	66010	93690573
scaff_group002	NW_023494073.1	65977	93756550
scaff_group002	NW_023494074.1	65972	93822522
scaff_group002	NW_023494075.1	65946	93888468
scaff_group002	NW_023494076.1	65890	93954358
scaff_group002	NW_023494077.1	65791	94020149
scaff_group002	NW_023494078.1	65671	94085820
scaff_group002	NW_023494079.1	65658	94151478
scaff_group002	NW_023494080.1	65578	94217056
scaff_group002	NW_023494081.1	65485	94282541
scaff_group002	NW_023494082.1	65448	94347989
scaff_group002	NW_023494083.1	64920	94412909
scaff_group002	NW_023494084.1	64613	94477522
scaff_group002	NW_023494085.1	64234	94541756
scaff_group002	NW_023494086.1	64214	94605970
scaff_group002	NW_023494087.1	63898	94669868
scaff_group002	NW_023494088.1	63845	94733713
scaff_group002	NW_023494089.1	63713	94797426
scaff_group002	NW_023494090.1	63630	94861056
scaff_group002	NW_023494091.1	63458	94924514
scaff_group002	NW_023494092.1	63321	94987835
scaff_group002	NW_023494093.1	63290	95051125
scaff_group002	NW_023494094.1	63170	95114295
scaff_group002	NW_023494095.1	63163	95177458
scaff_group002	NW_023494096.1	62912	95240370
scaff_group002	NW_023494097.1	62871	95303241
scaff_group002	NW_023494098.1	62707	95365948
scaff_group002	NW_023494099.1	62700	95428648
scaff_group002	NW_023494100.1	62623	95491271
scaff_group002	NW_023494101.1	62587	95553858
scaff_group002	NW_023494102.1	62098	95615956
scaff_group002	NW_023494103.1	62029	95677985
scaff_group002	NW_023494104.1	62018	95740003
scaff_group002	NW_023494105.1	61710	95801713
scaff_group002	NW_023494106.1	61444	95863157
scaff_group002	NW_023494107.1	61409	95924566
scaff_group002	NW_023494108.1	61341	95985907
scaff_group002	NW_023494109.1	61281	96047188
scaff_group002	NW_023494110.1	61258	96108446
scaff_group002	NW_023494111.1	61116	96169562
scaff_group002	NW_023494112.1	61072	96230634
scaff_group002	NW_023494113.1	61047	96291681
scaff_group002	NW_023494114.1	60915	96352596
scaff_group002	NW_023494115.1	60896	96413492
scaff_group002	NW_023494116.1	60844	96474336
scaff_group002	NW_023494117.1	60723	96535059
scaff_group002	NW_023494118.1	60651	96595710
scaff_group002	NW_023494119.1	60642	96656352
scaff_group002	NW_023494120.1	60606	96716958
scaff_group002	NW_023494121.1	60570	96777528
scaff_group002	NW_023494122.1	60207	96837735
scaff_group002	NW_023494123.1	60200	96897935
scaff_group002	NW_023494124.1	59960	96957895
scaff_group002	NW_023494125.1	59675	97017570
scaff_group002	NW_023494126.1	59573	97077143
scaff_group002	NW_023494127.1	59547	97136690
scaff_group002	NW_023494128.1	59506	97196196
scaff_group002	NW_023494129.1	59301	97255497
scaff_group002	NW_023494130.1	59231	97314728
scaff_group002	NW_023494131.1	58603	97373331
scaff_group002	NW_023494132.1	58597	97431928
scaff_group002	NW_023494133.1	58357	97490285
scaff_group002	NW_023494134.1	58139	97548424
scaff_group002	NW_023494135.1	58127	97606551
scaff_group002	NW_023494136.1	57917	97664468
scaff_group002	NW_023494137.1	57910	97722378
scaff_group002	NW_023494138.1	57535	97779913
scaff_group002	NW_023494139.1	57454	97837367
scaff_group002	NW_023494140.1	57248	97894615
scaff_group002	NW_023494141.1	57225	97951840
scaff_group002	NW_023494142.1	56962	98008802
scaff_group002	NW_023494143.1	56888	98065690
scaff_group002	NW_023494144.1	56834	98122524
scaff_group002	NW_023494145.1	56830	98179354
scaff_group002	NW_023494146.1	56779	98236133
scaff_group002	NW_023494147.1	56563	98292696
scaff_group002	NW_023494148.1	56454	98349150
scaff_group002	NW_023494149.1	56112	98405262
scaff_group002	NW_023494150.1	55963	98461225
scaff_group002	NW_023494151.1	55916	98517141
scaff_group002	NW_023494152.1	55839	98572980
scaff_group002	NW_023494153.1	55752	98628732
scaff_group002	NW_023494154.1	55746	98684478
scaff_group002	NW_023494155.1	55627	98740105
scaff_group002	NW_023494156.1	55603	98795708
scaff_group002	NW_023494157.1	55572	98851280
scaff_group002	NW_023494158.1	55464	98906744
scaff_group002	NW_023494159.1	55305	98962049
scaff_group002	NW_023494160.1	55279	99017328
scaff_group002	NW_023494161.1	55274	99072602
scaff_group002	NW_023494162.1	55234	99127836
scaff_group002	NW_023494163.1	55069	99182905
scaff_group002	NW_023494164.1	55048	99237953
scaff_group002	NW_023494165.1	55044	99292997
scaff_group002	NW_023494166.1	55016	99348013
scaff_group002	NW_023494167.1	54878	99402891
scaff_group002	NW_023494168.1	54873	99457764
scaff_group002	NW_023494169.1	54714	99512478
scaff_group002	NW_023494170.1	54680	99567158
scaff_group002	NW_023494171.1	54655	99621813
scaff_group002	NW_023494172.1	54428	99676241
scaff_group002	NW_023494173.1	54417	99730658
scaff_group002	NW_023494174.1	54275	99784933
scaff_group002	NW_023494175.1	54234	99839167
scaff_group002	NW_023494176.1	54173	99893340
scaff_group002	NW_023494177.1	54164	99947504
scaff_group002	NW_023494178.1	54053	100001557
scaff_group002	NW_023494179.1	54009	100055566
scaff_group002	NW_023494180.1	53954	100109520
scaff_group002	NW_023494181.1	53943	100163463
scaff_group002	NW_023494182.1	53784	100217247
scaff_group002	NW_023494183.1	53666	100270913
scaff_group002	NW_023494184.1	53569	100324482
scaff_group002	NW_023494185.1	53540	100378022
scaff_group002	NW_023494186.1	53387	100431409
scaff_group002	NW_023494187.1	53228	100484637
scaff_group002	NW_023494188.1	53193	100537830
scaff_group002	NW_023494189.1	53072	100590902
scaff_group002	NW_023494190.1	53063	100643965
scaff_group002	NW_023494191.1	53050	100697015
scaff_group002	NW_023494192.1	53007	100750022
scaff_group002	NW_023494193.1	52941	100802963
scaff_group002	NW_023494194.1	52814	100855777
scaff_group002	NW_023494195.1	52744	100908521
scaff_group002	NW_023494196.1	52707	100961228
scaff_group002	NW_023494197.1	52678	101013906
scaff_group002	NW_023494198.1	52616	101066522
scaff_group002	NW_023494199.1	52577	101119099
scaff_group002	NW_023494200.1	52574	101171673
scaff_group002	NW_023494201.1	52552	101224225
scaff_group002	NW_023494202.1	52449	101276674
scaff_group002	NW_023494203.1	52441	101329115
scaff_group002	NW_023494204.1	52385	101381500
scaff_group002	NW_023494205.1	52338	101433838
scaff_group002	NW_023494206.1	52256	101486094
scaff_group002	NW_023494207.1	52151	101538245
scaff_group002	NW_023494208.1	51777	101590022
scaff_group002	NW_023494209.1	51766	101641788
scaff_group002	NW_023494210.1	51699	101693487
scaff_group002	NW_023494211.1	51592	101745079
scaff_group002	NW_023494212.1	51523	101796602
scaff_group002	NW_023494213.1	51503	101848105
scaff_group002	NW_023494214.1	51491	101899596
scaff_group002	NW_023494215.1	51406	101951002
scaff_group002	NW_023494216.1	51318	102002320
scaff_group002	NW_023494217.1	51302	102053622
scaff_group002	NW_023494218.1	51223	102104845
scaff_group002	NW_023494219.1	51210	102156055
scaff_group002	NW_023494220.1	51014	102207069
scaff_group002	NW_023494221.1	50994	102258063
scaff_group002	NW_023494222.1	50960	102309023
scaff_group002	NW_023494223.1	50882	102359905
scaff_group002	NW_023494224.1	50843	102410748
scaff_group002	NW_023494225.1	50842	102461590
scaff_group002	NW_023494226.1	50828	102512418
scaff_group002	NW_023494227.1	50810	102563228
scaff_group002	NW_023494228.1	50761	102613989
scaff_group002	NW_023494229.1	50643	102664632
scaff_group002	NW_023494230.1	50614	102715246
scaff_group002	NW_023494231.1	50485	102765731
scaff_group002	NW_023494232.1	50387	102816118
scaff_group002	NW_023494233.1	50378	102866496
scaff_group002	NW_023494234.1	50374	102916870
scaff_group002	NW_023494235.1	50217	102967087
scaff_group002	NW_023494236.1	50205	103017292
scaff_group002	NW_023494237.1	50136	103067428
scaff_group002	NW_023494238.1	50028	103117456
scaff_group002	NW_023494239.1	50021	103167477
scaff_group002	NW_023494240.1	50004	103217481
scaff_group002	NW_023494241.1	49974	103267455
scaff_group002	NW_023494242.1	49928	103317383
scaff_group002	NW_023494243.1	49836	103367219
scaff_group002	NW_023494244.1	49590	103416809
scaff_group002	NW_023494245.1	49581	103466390
scaff_group002	NW_023494246.1	49560	103515950
scaff_group002	NW_023494247.1	49538	103565488
scaff_group002	NW_023494248.1	49330	103614818
scaff_group002	NW_023494249.1	49294	103664112
scaff_group002	NW_023494250.1	49188	103713300
scaff_group002	NW_023494251.1	49076	103762376
scaff_group002	NW_023494252.1	49013	103811389
scaff_group002	NW_023494253.1	48905	103860294
scaff_group002	NW_023494254.1	48896	103909190
scaff_group002	NW_023494255.1	48893	103958083
scaff_group002	NW_023494256.1	48819	104006902
scaff_group002	NW_023494257.1	48776	104055678
scaff_group002	NW_023494258.1	48593	104104271
scaff_group002	NW_023494259.1	48305	104152576
scaff_group002	NW_023494260.1	47922	104200498
scaff_group002	NW_023494261.1	47783	104248281
scaff_group002	NW_023494262.1	47738	104296019
scaff_group002	NW_023494263.1	47711	104343730
