id	chrom	len	cumul
scaff_group001	NW_024606795.1	12123	1947643
scaff_group001	NW_024606796.1	12135	1959778
scaff_group001	NW_024606797.1	12154	1971932
scaff_group001	NW_024606798.1	12169	1984101
scaff_group001	NW_024606799.1	12174	1996275
scaff_group001	NW_024606800.1	12191	2008466
scaff_group001	NW_024606801.1	12196	2020662
scaff_group001	NW_024606802.1	12219	2032881
scaff_group001	NW_024606803.1	12233	2045114
scaff_group001	NW_024606804.1	12254	2057368
scaff_group001	NW_024606805.1	12260	2069628
scaff_group001	NW_024606806.1	12272	2081900
scaff_group001	NW_024606807.1	12290	2094190
scaff_group001	NW_024606808.1	12291	2106481
scaff_group001	NW_024606809.1	12303	2118784
scaff_group001	NW_024606810.1	12310	2131094
scaff_group001	NW_024606811.1	12313	2143407
scaff_group001	NW_024606812.1	12321	2155728
scaff_group001	NW_024606813.1	12324	2168052
scaff_group001	NW_024606814.1	12334	2180386
scaff_group001	NW_024606815.1	12345	2192731
scaff_group001	NW_024606816.1	12350	2205081
scaff_group001	NW_024606817.1	12357	2217438
scaff_group001	NW_024606818.1	12359	2229797
scaff_group001	NW_024606819.1	12394	2242191
scaff_group001	NW_024606820.1	12430	2254621
scaff_group001	NW_024606821.1	12439	2267060
scaff_group001	NW_024606822.1	12449	2279509
scaff_group001	NW_024606823.1	12451	2291960
scaff_group001	NW_024606824.1	12466	2304426
scaff_group001	NW_024606825.1	12492	2316918
scaff_group001	NW_024606826.1	12500	2329418
scaff_group001	NW_024606827.1	12511	2341929
scaff_group001	NW_024606828.1	12515	2354444
scaff_group001	NW_024606829.1	12541	2366985
scaff_group001	NW_024606830.1	12543	2379528
scaff_group001	NW_024606831.1	12555	2392083
scaff_group001	NW_024606832.1	12564	2404647
scaff_group001	NW_024606833.1	12569	2417216
scaff_group001	NW_024606834.1	12570	2429786
scaff_group001	NW_024606835.1	12571	2442357
scaff_group001	NW_024606836.1	12574	2454931
scaff_group001	NW_024606837.1	12575	2467506
scaff_group001	NW_024606838.1	12581	2480087
scaff_group001	NW_024606839.1	12582	2492669
scaff_group001	NW_024606840.1	12599	2505268
scaff_group001	NW_024606841.1	12614	2517882
scaff_group001	NW_024606842.1	12615	2530497
scaff_group001	NW_024606843.1	12631	2543128
scaff_group001	NW_024606844.1	12637	2555765
scaff_group001	NW_024606845.1	12638	2568403
scaff_group001	NW_024606846.1	12641	2581044
scaff_group001	NW_024606847.1	12672	2593716
scaff_group001	NW_024606848.1	12682	2606398
scaff_group001	NW_024606849.1	12699	2619097
scaff_group001	NW_024606850.1	12718	2631815
scaff_group001	NW_024606851.1	12744	2644559
scaff_group001	NW_024606852.1	12760	2657319
scaff_group001	NW_024606853.1	12768	2670087
scaff_group001	NW_024606854.1	12804	2682891
scaff_group001	NW_024606855.1	12810	2695701
scaff_group001	NW_024606856.1	12816	2708517
scaff_group001	NW_024606857.1	12827	2721344
scaff_group001	NW_024606858.1	12832	2734176
scaff_group001	NW_024606859.1	12850	2747026
scaff_group001	NW_024606860.1	12859	2759885
scaff_group001	NW_024606861.1	12861	2772746
scaff_group001	NW_024606862.1	12873	2785619
scaff_group001	NW_024606863.1	12921	2798540
scaff_group001	NW_024606864.1	12925	2811465
scaff_group001	NW_024606865.1	12931	2824396
scaff_group001	NW_024606866.1	12933	2837329
scaff_group001	NW_024606867.1	12936	2850265
scaff_group001	NW_024606868.1	12985	2863250
scaff_group001	NW_024606869.1	13006	2876256
scaff_group001	NW_024606870.1	13013	2889269
scaff_group001	NW_024606871.1	13045	2902314
scaff_group001	NW_024606872.1	13077	2915391
scaff_group001	NW_024606873.1	13081	2928472
scaff_group001	NW_024606874.1	13090	2941562
scaff_group001	NW_024606875.1	13127	2954689
scaff_group001	NW_024606876.1	13136	2967825
scaff_group001	NW_024606877.1	13144	2980969
scaff_group001	NW_024606878.1	13150	2994119
scaff_group001	NW_024606879.1	13150	3007269
scaff_group001	NW_024606880.1	13151	3020420
scaff_group001	NW_024606881.1	13176	3033596
scaff_group001	NW_024606882.1	13234	3046830
scaff_group001	NW_024606883.1	13261	3060091
scaff_group001	NW_024606884.1	13262	3073353
scaff_group001	NW_024606885.1	13273	3086626
scaff_group001	NW_024606886.1	13285	3099911
scaff_group001	NW_024606887.1	13289	3113200
scaff_group001	NW_024606888.1	13300	3126500
scaff_group001	NW_024606889.1	13330	3139830
scaff_group001	NW_024606890.1	13332	3153162
scaff_group001	NW_024606891.1	13430	3166592
scaff_group001	NW_024606892.1	13440	3180032
scaff_group001	NW_024606893.1	13443	3193475
scaff_group001	NW_024606894.1	13446	3206921
scaff_group001	NW_024606895.1	13470	3220391
scaff_group001	NW_024606896.1	13474	3233865
scaff_group001	NW_024606897.1	13487	3247352
scaff_group001	NW_024606898.1	13508	3260860
scaff_group001	NW_024606899.1	13522	3274382
scaff_group001	NW_024606900.1	13529	3287911
scaff_group001	NW_024606901.1	13530	3301441
scaff_group001	NW_024606902.1	13545	3314986
scaff_group001	NW_024606903.1	13569	3328555
scaff_group001	NW_024606904.1	13577	3342132
scaff_group001	NW_024606905.1	13590	3355722
scaff_group001	NW_024606906.1	13591	3369313
scaff_group001	NW_024606907.1	13597	3382910
scaff_group001	NW_024606908.1	13619	3396529
scaff_group001	NW_024606909.1	13632	3410161
scaff_group001	NW_024606910.1	13638	3423799
scaff_group001	NW_024606911.1	13646	3437445
scaff_group001	NW_024606912.1	13670	3451115
scaff_group001	NW_024606913.1	13686	3464801
scaff_group001	NW_024606914.1	13712	3478513
scaff_group001	NW_024606915.1	13729	3492242
scaff_group001	NW_024606916.1	13779	3506021
scaff_group001	NW_024606917.1	13789	3519810
scaff_group001	NW_024606918.1	13795	3533605
scaff_group001	NW_024606919.1	13860	3547465
scaff_group001	NW_024606920.1	13861	3561326
scaff_group001	NW_024606921.1	13869	3575195
scaff_group001	NW_024606922.1	13890	3589085
scaff_group001	NW_024606923.1	13891	3602976
scaff_group001	NW_024606924.1	13905	3616881
scaff_group001	NW_024606925.1	13964	3630845
scaff_group001	NW_024606926.1	13976	3644821
scaff_group001	NW_024606927.1	13979	3658800
scaff_group001	NW_024606928.1	13993	3672793
scaff_group001	NW_024606929.1	14014	3686807
scaff_group001	NW_024606930.1	14020	3700827
scaff_group001	NW_024606931.1	14042	3714869
scaff_group001	NW_024606932.1	14049	3728918
scaff_group001	NW_024606933.1	14050	3742968
scaff_group001	NW_024606934.1	14069	3757037
scaff_group001	NW_024606935.1	14075	3771112
scaff_group001	NW_024606936.1	14091	3785203
scaff_group001	NW_024606937.1	14123	3799326
scaff_group001	NW_024606938.1	14211	3813537
scaff_group001	NW_024606939.1	14213	3827750
scaff_group001	NW_024606940.1	14226	3841976
scaff_group001	NW_024606941.1	14251	3856227
scaff_group001	NW_024606942.1	14258	3870485
scaff_group001	NW_024606943.1	14261	3884746
scaff_group001	NW_024606944.1	14262	3899008
scaff_group001	NW_024606945.1	14297	3913305
scaff_group001	NW_024606946.1	14311	3927616
scaff_group001	NW_024606947.1	14324	3941940
scaff_group001	NW_024606948.1	14335	3956275
scaff_group001	NW_024606949.1	14340	3970615
scaff_group001	NW_024606950.1	14356	3984971
scaff_group001	NW_024606951.1	14357	3999328
scaff_group001	NW_024606952.1	14374	4013702
scaff_group001	NW_024606953.1	14386	4028088
scaff_group001	NW_024606954.1	14416	4042504
scaff_group001	NW_024606955.1	14428	4056932
scaff_group001	NW_024606956.1	14487	4071419
scaff_group001	NW_024606957.1	14489	4085908
scaff_group001	NW_024606958.1	14499	4100407
scaff_group001	NW_024606959.1	14499	4114906
scaff_group001	NW_024606960.1	14509	4129415
scaff_group001	NW_024606961.1	14529	4143944
scaff_group001	NW_024606962.1	14555	4158499
scaff_group001	NW_024606963.1	14564	4173063
scaff_group001	NW_024606964.1	14576	4187639
scaff_group001	NW_024606965.1	14586	4202225
scaff_group001	NW_024606966.1	14617	4216842
scaff_group001	NW_024606967.1	14622	4231464
scaff_group001	NW_024606968.1	14629	4246093
scaff_group001	NW_024606969.1	14666	4260759
scaff_group001	NW_024606970.1	14700	4275459
scaff_group001	NW_024606971.1	14735	4290194
scaff_group001	NW_024606972.1	14738	4304932
scaff_group001	NW_024606973.1	14740	4319672
scaff_group001	NW_024606974.1	14772	4334444
scaff_group001	NW_024606975.1	14797	4349241
scaff_group001	NW_024606976.1	14808	4364049
scaff_group001	NW_024606977.1	14836	4378885
scaff_group001	NW_024606978.1	14839	4393724
scaff_group001	NW_024606979.1	14849	4408573
scaff_group001	NW_024606980.1	14874	4423447
scaff_group001	NW_024606981.1	14891	4438338
scaff_group001	NW_024606982.1	14905	4453243
scaff_group001	NW_024606983.1	14924	4468167
scaff_group001	NW_024606984.1	14927	4483094
scaff_group001	NW_024606985.1	14939	4498033
scaff_group001	NW_024606986.1	14943	4512976
scaff_group001	NW_024606987.1	14944	4527920
scaff_group001	NW_024606988.1	15021	4542941
scaff_group001	NW_024606989.1	15046	4557987
scaff_group001	NW_024606990.1	15047	4573034
scaff_group001	NW_024606991.1	15066	4588100
scaff_group001	NW_024606992.1	15102	4603202
scaff_group001	NW_024606993.1	15125	4618327
scaff_group001	NW_024606994.1	15154	4633481
scaff_group001	NW_024606995.1	15183	4648664
scaff_group001	NW_024606996.1	15196	4663860
scaff_group001	NW_024606997.1	15204	4679064
scaff_group001	NW_024606998.1	15223	4694287
scaff_group001	NW_024606999.1	15255	4709542
scaff_group001	NW_024607000.1	15270	4724812
scaff_group001	NW_024607001.1	15336	4740148
scaff_group001	NW_024607002.1	15343	4755491
scaff_group001	NW_024607003.1	15348	4770839
scaff_group001	NW_024607004.1	15371	4786210
scaff_group001	NW_024607005.1	15402	4801612
scaff_group001	NW_024607006.1	15482	4817094
scaff_group001	NW_024607007.1	15527	4832621
scaff_group001	NW_024607008.1	15553	4848174
scaff_group001	NW_024607009.1	15576	4863750
scaff_group001	NW_024607010.1	15579	4879329
scaff_group001	NW_024607011.1	15627	4894956
scaff_group001	NW_024607012.1	15664	4910620
scaff_group001	NW_024607013.1	15691	4926311
scaff_group001	NW_024607014.1	15698	4942009
scaff_group001	NW_024607015.1	15746	4957755
scaff_group001	NW_024607016.1	15746	4973501
scaff_group001	NW_024607017.1	15782	4989283
scaff_group001	NW_024607018.1	15790	5005073
scaff_group001	NW_024607019.1	15823	5020896
scaff_group001	NW_024607020.1	15825	5036721
scaff_group001	NW_024607021.1	15845	5052566
scaff_group001	NW_024607022.1	15860	5068426
scaff_group001	NW_024607023.1	15863	5084289
scaff_group001	NW_024607024.1	15945	5100234
scaff_group001	NW_024607025.1	15998	5116232
scaff_group001	NW_024607026.1	16016	5132248
scaff_group001	NW_024607027.1	16030	5148278
scaff_group001	NW_024607028.1	16036	5164314
scaff_group001	NW_024607029.1	16036	5180350
scaff_group001	NW_024607030.1	16057	5196407
scaff_group001	NW_024607031.1	16059	5212466
scaff_group001	NW_024607032.1	16098	5228564
scaff_group001	NW_024607033.1	16129	5244693
scaff_group001	NW_024607034.1	16131	5260824
scaff_group001	NW_024607035.1	16153	5276977
scaff_group001	NW_024607036.1	16156	5293133
scaff_group001	NW_024607037.1	16205	5309338
scaff_group001	NW_024607038.1	16211	5325549
scaff_group001	NW_024607039.1	16264	5341813
scaff_group001	NW_024607040.1	16292	5358105
scaff_group001	NW_024607041.1	16297	5374402
scaff_group001	NW_024607042.1	16323	5390725
scaff_group001	NW_024607043.1	16352	5407077
scaff_group001	NW_024607044.1	16384	5423461
scaff_group001	NW_024607045.1	16400	5439861
scaff_group001	NW_024607046.1	16405	5456266
scaff_group001	NW_024607047.1	16423	5472689
scaff_group001	NW_024607048.1	16450	5489139
scaff_group001	NW_024607049.1	16458	5505597
scaff_group001	NW_024607050.1	16460	5522057
scaff_group001	NW_024607051.1	16461	5538518
scaff_group001	NW_024607052.1	16462	5554980
scaff_group001	NW_024607053.1	16470	5571450
scaff_group001	NW_024607054.1	16479	5587929
scaff_group001	NW_024607055.1	16512	5604441
scaff_group001	NW_024607056.1	16616	5621057
scaff_group001	NW_024607057.1	16683	5637740
scaff_group001	NW_024607058.1	16693	5654433
scaff_group001	NW_024607059.1	16696	5671129
scaff_group001	NW_024607060.1	16731	5687860
scaff_group001	NW_024607061.1	16736	5704596
scaff_group001	NW_024607062.1	16739	5721335
scaff_group001	NW_024607063.1	16793	5738128
scaff_group001	NW_024607064.1	16800	5754928
scaff_group001	NW_024607065.1	16807	5771735
scaff_group001	NW_024607066.1	16830	5788565
scaff_group001	NW_024607067.1	16848	5805413
scaff_group001	NW_024607068.1	16856	5822269
scaff_group001	NW_024607069.1	16945	5839214
scaff_group001	NW_024607070.1	16959	5856173
scaff_group001	NW_024607071.1	16972	5873145
scaff_group001	NW_024607072.1	16985	5890130
scaff_group001	NW_024607073.1	17002	5907132
scaff_group001	NW_024607074.1	17021	5924153
scaff_group001	NW_024607075.1	17069	5941222
scaff_group001	NW_024607076.1	17089	5958311
scaff_group001	NW_024607077.1	17114	5975425
scaff_group001	NW_024607078.1	17136	5992561
scaff_group001	NW_024607079.1	17143	6009704
scaff_group001	NW_024607080.1	17150	6026854
scaff_group001	NW_024607081.1	17210	6044064
scaff_group001	NW_024607082.1	17213	6061277
scaff_group001	NW_024607083.1	17313	6078590
scaff_group001	NW_024607084.1	17318	6095908
scaff_group001	NW_024607085.1	17319	6113227
scaff_group001	NW_024607086.1	17327	6130554
scaff_group001	NW_024607087.1	17342	6147896
scaff_group001	NW_024607088.1	17347	6165243
scaff_group001	NW_024607089.1	17388	6182631
scaff_group001	NW_024607090.1	17420	6200051
scaff_group001	NW_024607091.1	17437	6217488
scaff_group001	NW_024607092.1	17439	6234927
scaff_group001	NW_024607093.1	17453	6252380
scaff_group001	NW_024607094.1	17533	6269913
scaff_group001	NW_024607095.1	17554	6287467
scaff_group001	NW_024607096.1	17601	6305068
scaff_group001	NW_024607097.1	17607	6322675
scaff_group001	NW_024607098.1	17641	6340316
scaff_group001	NW_024607099.1	17670	6357986
scaff_group001	NW_024607100.1	17726	6375712
scaff_group001	NW_024607101.1	17731	6393443
scaff_group001	NW_024607102.1	17738	6411181
scaff_group001	NW_024607103.1	17765	6428946
scaff_group001	NW_024607104.1	17768	6446714
scaff_group001	NW_024607105.1	17783	6464497
scaff_group001	NW_024607106.1	17814	6482311
scaff_group001	NW_024607107.1	17820	6500131
scaff_group001	NW_024607108.1	17836	6517967
scaff_group001	NW_024607109.1	17850	6535817
scaff_group001	NW_024607110.1	17857	6553674
scaff_group001	NW_024607111.1	17870	6571544
scaff_group001	NW_024607112.1	17895	6589439
scaff_group001	NW_024607113.1	17897	6607336
scaff_group001	NW_024607114.1	17898	6625234
scaff_group001	NW_024607115.1	17900	6643134
scaff_group001	NW_024607116.1	17964	6661098
scaff_group001	NW_024607117.1	17987	6679085
scaff_group001	NW_024607118.1	17997	6697082
scaff_group001	NW_024607119.1	18002	6715084
scaff_group001	NW_024607120.1	18068	6733152
scaff_group001	NW_024607121.1	18068	6751220
scaff_group001	NW_024607122.1	18094	6769314
scaff_group001	NW_024607123.1	18123	6787437
scaff_group001	NW_024607124.1	18125	6805562
scaff_group001	NW_024607125.1	18183	6823745
scaff_group001	NW_024607126.1	18227	6841972
scaff_group001	NW_024607127.1	18254	6860226
scaff_group001	NW_024607128.1	18294	6878520
scaff_group001	NW_024607129.1	18339	6896859
scaff_group001	NW_024607130.1	18374	6915233
scaff_group001	NW_024607131.1	18385	6933618
scaff_group001	NW_024607132.1	18399	6952017
scaff_group001	NW_024607133.1	18404	6970421
scaff_group001	NW_024607134.1	18421	6988842
scaff_group001	NW_024607135.1	18446	7007288
scaff_group001	NW_024607136.1	18465	7025753
scaff_group001	NW_024607137.1	18538	7044291
scaff_group001	NW_024607138.1	18541	7062832
scaff_group001	NW_024607139.1	18614	7081446
scaff_group001	NW_024607140.1	18627	7100073
scaff_group001	NW_024607141.1	18629	7118702
scaff_group001	NW_024607142.1	18666	7137368
scaff_group001	NW_024607143.1	18669	7156037
scaff_group001	NW_024607144.1	18677	7174714
scaff_group001	NW_024607145.1	18679	7193393
scaff_group001	NW_024607146.1	18683	7212076
scaff_group001	NW_024607147.1	18688	7230764
scaff_group001	NW_024607148.1	18708	7249472
scaff_group001	NW_024607149.1	18766	7268238
scaff_group001	NW_024607150.1	18769	7287007
scaff_group001	NW_024607151.1	18836	7305843
scaff_group001	NW_024607152.1	18851	7324694
scaff_group001	NW_024607153.1	18873	7343567
scaff_group001	NW_024607154.1	18895	7362462
scaff_group001	NW_024607155.1	18949	7381411
scaff_group001	NW_024607156.1	18965	7400376
scaff_group001	NW_024607157.1	18994	7419370
scaff_group001	NW_024607158.1	19006	7438376
scaff_group001	NW_024607159.1	19028	7457404
scaff_group001	NW_024607160.1	19042	7476446
scaff_group001	NW_024607161.1	19042	7495488
scaff_group001	NW_024607162.1	19056	7514544
scaff_group001	NW_024607163.1	19097	7533641
scaff_group001	NW_024607164.1	19100	7552741
scaff_group001	NW_024607165.1	19129	7571870
scaff_group001	NW_024607166.1	19188	7591058
scaff_group001	NW_024607167.1	19218	7610276
scaff_group001	NW_024607168.1	19219	7629495
scaff_group001	NW_024607169.1	19269	7648764
scaff_group001	NW_024607170.1	19290	7668054
scaff_group001	NW_024607171.1	19322	7687376
scaff_group001	NW_024607172.1	19371	7706747
scaff_group001	NW_024607173.1	19396	7726143
scaff_group001	NW_024607174.1	19465	7745608
scaff_group001	NW_024607175.1	19478	7765086
scaff_group001	NW_024607176.1	19499	7784585
scaff_group001	NW_024607177.1	19541	7804126
scaff_group001	NW_024607178.1	19623	7823749
scaff_group001	NW_024607179.1	19684	7843433
scaff_group001	NW_024607180.1	19686	7863119
scaff_group001	NW_024607181.1	19721	7882840
scaff_group001	NW_024607182.1	19725	7902565
scaff_group001	NW_024607183.1	19804	7922369
scaff_group001	NW_024607184.1	19840	7942209
scaff_group001	NW_024607185.1	19843	7962052
scaff_group001	NW_024607186.1	19847	7981899
scaff_group001	NW_024607187.1	19874	8001773
scaff_group001	NW_024607188.1	19895	8021668
scaff_group001	NW_024607189.1	19904	8041572
scaff_group001	NW_024607190.1	19948	8061520
scaff_group001	NW_024607191.1	19959	8081479
scaff_group001	NW_024607192.1	19995	8101474
scaff_group001	NW_024607193.1	20018	8121492
scaff_group001	NW_024607194.1	20041	8141533
scaff_group001	NW_024607195.1	20083	8161616
scaff_group001	NW_024607196.1	20098	8181714
scaff_group001	NW_024607197.1	20116	8201830
scaff_group001	NW_024607198.1	20126	8221956
scaff_group001	NW_024607199.1	20169	8242125
scaff_group001	NW_024607200.1	20171	8262296
scaff_group001	NW_024607201.1	20181	8282477
scaff_group001	NW_024607202.1	20238	8302715
scaff_group001	NW_024607203.1	20238	8322953
scaff_group001	NW_024607204.1	20244	8343197
scaff_group001	NW_024607205.1	20280	8363477
scaff_group001	NW_024607206.1	20296	8383773
scaff_group001	NW_024607207.1	20321	8404094
scaff_group001	NW_024607208.1	20343	8424437
scaff_group001	NW_024607209.1	20349	8444786
scaff_group001	NW_024607210.1	20353	8465139
scaff_group001	NW_024607211.1	20393	8485532
scaff_group001	NW_024607212.1	20410	8505942
scaff_group001	NW_024607213.1	20420	8526362
scaff_group001	NW_024607214.1	20424	8546786
scaff_group001	NW_024607215.1	20450	8567236
scaff_group001	NW_024607216.1	20452	8587688
scaff_group001	NW_024607217.1	20457	8608145
scaff_group001	NW_024607218.1	20466	8628611
scaff_group001	NW_024607219.1	20485	8649096
scaff_group001	NW_024607220.1	20500	8669596
scaff_group001	NW_024607221.1	20512	8690108
scaff_group001	NW_024607222.1	20551	8710659
scaff_group001	NW_024607223.1	20564	8731223
scaff_group001	NW_024607224.1	20567	8751790
scaff_group001	NW_024607225.1	20687	8772477
scaff_group001	NW_024607226.1	20732	8793209
scaff_group001	NW_024607227.1	20826	8814035
scaff_group001	NW_024607228.1	20827	8834862
scaff_group001	NW_024607229.1	20833	8855695
